"","code_location","pretty_location","group","date","code_name","value"
"205","Ferry","Ferry","foster_care_trend",2005,"trend_0",6.855
"206","Franklin","Franklin","foster_care_trend",2005,"trend_0",1.87
"207","Garfield","Garfield","foster_care_trend",2005,"trend_0",6.855
"208","Grant","Grant","foster_care_trend",2005,"trend_0",5.1
"209","Grays_Harbor","Grays Harbor","foster_care_trend",2005,"trend_0",10.2
"210","Island","Island","foster_care_trend",2005,"trend_0",4.8
"211","Jefferson","Jefferson","foster_care_trend",2005,"trend_0",3.68
"212","King","King","foster_care_trend",2005,"trend_0",2.71
"213","Kitsap","Kitsap","foster_care_trend",2005,"trend_0",8.74
"214","Kittitas","Kittitas","foster_care_trend",2005,"trend_0",3.74
"215","Klickitat","Klickitat","foster_care_trend",2005,"trend_0",8.67
"216","Lewis","Lewis","foster_care_trend",2005,"trend_0",8.28
"217","Lincoln","Lincoln","foster_care_trend",2005,"trend_0",6.855
"218","Mason","Mason","foster_care_trend",2005,"trend_0",6.02
"219","Okanogan","Okanogan","foster_care_trend",2005,"trend_0",6.8
"220","Pacific","Pacific","foster_care_trend",2005,"trend_0",11.89
"221","Pend_Oreille","Pend Oreille","foster_care_trend",2005,"trend_0",6.855
"222","Pierce","Pierce","foster_care_trend",2005,"trend_0",5.42
"223","San_Juan","San Juan","foster_care_trend",2005,"trend_0",6.855
"224","Skagit","Skagit","foster_care_trend",2005,"trend_0",7.27
"225","Skamania","Skamania","foster_care_trend",2005,"trend_0",6.855
"226","Snohomish","Snohomish","foster_care_trend",2005,"trend_0",3.52
"227","Spokane","Spokane","foster_care_trend",2005,"trend_0",6.81
"228","Stevens","Stevens","foster_care_trend",2005,"trend_0",6.46
"229","Thurston","Thurston","foster_care_trend",2005,"trend_0",3.47
"230","Wahkiakum","Wahkiakum","foster_care_trend",2005,"trend_0",6.855
"231","Walla_Walla","Walla Walla","foster_care_trend",2005,"trend_0",6.15
"232","Whatcom","Whatcom","foster_care_trend",2005,"trend_0",3.76
"233","Whitman","Whitman","foster_care_trend",2005,"trend_0",3.75
"234","Yakima","Yakima","foster_care_trend",2005,"trend_0",8.23
"235","Adams","Adams","foster_care_trend",2006,"trend_0",7.21333333333333
"236","Asotin","Asotin","foster_care_trend",2006,"trend_0",3.46
"237","Benton","Benton","foster_care_trend",2006,"trend_0",4.11
"238","Chelan","Chelan","foster_care_trend",2006,"trend_0",4.78
"239","Clallam","Clallam","foster_care_trend",2006,"trend_0",7.73
"240","Clark","Clark","foster_care_trend",2006,"trend_0",7.45
"241","Columbia","Columbia","foster_care_trend",2006,"trend_0",7.21333333333333
"242","Cowlitz","Cowlitz","foster_care_trend",2006,"trend_0",6.75
"243","Douglas","Douglas","foster_care_trend",2006,"trend_0",2.21
"244","Ferry","Ferry","foster_care_trend",2006,"trend_0",7.21333333333333
"245","Franklin","Franklin","foster_care_trend",2006,"trend_0",2.95
"246","Garfield","Garfield","foster_care_trend",2006,"trend_0",7.21333333333333
"247","Grant","Grant","foster_care_trend",2006,"trend_0",4.7
"248","Grays_Harbor","Grays Harbor","foster_care_trend",2006,"trend_0",11.22
"249","Island","Island","foster_care_trend",2006,"trend_0",4.26
"250","Jefferson","Jefferson","foster_care_trend",2006,"trend_0",4.57
